,country,article_name,revision_id,article_quality,population
2078,Fiji,Semi Koroilavesau,724837476,Stub,"867,000"
2079,Fiji,Viliame Gavoka,725577590,Start,"867,000"
2080,Fiji,Mosese Bulitavu,728077653,Stub,"867,000"
2081,Fiji,Harish Sharma,728895476,Start,"867,000"
2082,Fiji,Josaia Tavaiqia,729459319,Stub,"867,000"
2083,Fiji,Kolinio Rokotuinaceva,737650154,Start,"867,000"
2084,Fiji,Inoke Kubuabola,738664693,Start,"867,000"
2085,Fiji,Atunaisa Kaloumaira,739114989,Stub,"867,000"
2086,Fiji,Isaia Gonewai,739114994,Stub,"867,000"
2087,Fiji,Eminoni Ranacovu,739114999,Stub,"867,000"
2088,Fiji,Matareti Sarasau,739115008,Stub,"867,000"
2089,Fiji,Ram Sharan,739265149,Stub,"867,000"
2090,Fiji,Hector Hatch,739657692,Stub,"867,000"
2091,Fiji,Timoci Natuva,741059494,Start,"867,000"
2092,Fiji,Howard Politini Jnr,741060825,Stub,"867,000"
2093,Fiji,Saula Telawa,742136878,Start,"867,000"
2094,Fiji,David Ariu Christopher,744295688,Stub,"867,000"
2095,Fiji,Pio Wong,744589905,Stub,"867,000"
2096,Fiji,Tomasi Sauqaqa,745263019,Stub,"867,000"
2097,Fiji,Viliame Cavubati,745280526,Stub,"867,000"
2098,Fiji,Epeli Niudamu,746877020,Stub,"867,000"
2099,Fiji,Irami Matairavula,746914826,Stub,"867,000"
2100,Fiji,Vinod Patel,747732323,Stub,"867,000"
2101,Fiji,Suliano Matanitobua,747745614,Start,"867,000"
2102,Fiji,Asaeli Masilaca,749559815,Stub,"867,000"
2103,Fiji,Vijay Singh (politician),749954361,Stub,"867,000"
2104,Fiji,Governor-General of Fiji,753444349,Stub,"867,000"
2105,Fiji,Losalini Raravuya Dovi,757105976,Start,"867,000"
2106,Fiji,Tupou Draunidalo,757106099,Start,"867,000"
2107,Fiji,Salote Radrodro,757106431,Stub,"867,000"
2108,Fiji,Senimili Dyer,757617194,Stub,"867,000"
2109,Fiji,Veena Bhatnagar,757618445,Stub,"867,000"
2110,Fiji,Mirza Namrud Buksh,761194675,Stub,"867,000"
2111,Fiji,Noor Dean,762223313,Start,"867,000"
2112,Fiji,Solomone Bauserau,762425953,Stub,"867,000"
2113,Fiji,C. P. Singh,763881816,Stub,"867,000"
2114,Fiji,Irene Jai Narayan,766910753,Start,"867,000"
2115,Fiji,Tomasi Kanailagi,769242566,Stub,"867,000"
2116,Fiji,Netani Sukanaivalu,770204300,Stub,"867,000"
2117,Fiji,Anand Babla,773445996,Stub,"867,000"
2118,Fiji,Inoke Takiveikata (Vice-President),774866807,Stub,"867,000"
2119,Fiji,James Shri Krishna,776011875,Stub,"867,000"
2120,Fiji,Gyan Singh (Fijian politician),776063429,Stub,"867,000"
2121,Fiji,Jilila Kumar,776648998,Stub,"867,000"
2122,Fiji,Joeli Cawaki,776849733,Stub,"867,000"
2123,Fiji,Jone Usamate,777406203,Start,"867,000"
2124,Fiji,Jonetani Galuinadi,777409961,Stub,"867,000"
2125,Fiji,Sydney Burt,777974665,Stub,"867,000"
2126,Fiji,List of heads of state of Fiji,778663767,Start,"867,000"
2127,Fiji,Raman Pratap Singh,779808899,Stub,"867,000"
2128,Fiji,List of Fijian politicians,780015057,B,"867,000"
2129,Fiji,Emasi Qovu,780015486,Start,"867,000"
2130,Fiji,Lorna Eden,782304975,Stub,"867,000"
2131,Fiji,Prem Singh,782654098,Stub,"867,000"
2132,Fiji,Rosy Akbar,783092170,Stub,"867,000"
2133,Fiji,Perumal Mupnar,783319021,Stub,"867,000"
2134,Fiji,Mereseini Vuniwaqa,784496062,Start,"867,000"
2135,Fiji,President of Fiji,785004051,C,"867,000"
2136,Fiji,Taufa Vakatale,786027998,Start,"867,000"
2137,Fiji,A. H. Sahu Khan,787138436,Stub,"867,000"
2138,Fiji,Abdul Lateef (Fijian lawyer),787398498,Stub,"867,000"
2139,Fiji,Paul Manueli,787458634,Start,"867,000"
2140,Fiji,Azim Hussein,790312879,Stub,"867,000"
2141,Fiji,Finau Tabakaucoro,790776904,Start,"867,000"
2142,Fiji,Berenado Vunibobo,791241985,Start,"867,000"
2143,Fiji,Sidiq Koya,791586580,C,"867,000"
2144,Fiji,Brij Lal,792323975,Stub,"867,000"
2145,Fiji,Roshika Deo,793353221,C,"867,000"
2146,Fiji,Ram Jati Singh,796276957,Stub,"867,000"
2147,Fiji,A. D. Patel,796568339,B,"867,000"
2148,Fiji,James Madhavan,796659157,Start,"867,000"
2149,Fiji,Ahmed Bhamji,796973951,Stub,"867,000"
2150,Fiji,Samuela Vunivalu,797068386,Start,"867,000"
2151,Fiji,Parveen Bala,798795686,Start,"867,000"
2152,Fiji,Teimumu Kepa,799147526,C,"867,000"
2153,Fiji,Jiko Luveni,799752655,Start,"867,000"
2154,Fiji,Dewan Chand,799778332,Stub,"867,000"
2155,Fiji,Sanjeet Chand Maharaj,800072207,Stub,"867,000"
2156,Fiji,Vijay Chand,801119127,Stub,"867,000"
2157,Fiji,Mahendra Chaudhry,802359593,C,"867,000"
2158,Fiji,Faiyaz Koya,802688357,Stub,"867,000"
2159,Fiji,Adi Laufitu Malani,804340237,Start,"867,000"
2160,Fiji,Manilal Doctor,805654560,C,"867,000"
2161,Fiji,Kamisese Mara,806127189,Start,"867,000"
2162,Fiji,Penaia Kadavulevu,806214125,Stub,"867,000"
2163,Fiji,Litia Cakobau,806217920,Stub,"867,000"
2164,Fiji,Samanunu Cakobau-Talakuli,806218197,Start,"867,000"
2165,Fiji,"George Cakobau, Jr.",806219038,Stub,"867,000"
2166,Fiji,Biman Prasad,806338886,Start,"867,000"
2167,Fiji,Jai Ram Reddy,806478058,C,"867,000"
2168,Fiji,Elizabeth II,807479170,FA,"867,000"
2169,Solomon Islands,Template:Solomons-politician-stub,391863809,Stub,"641,900"
2170,Solomon Islands,Simeon Bouro,677317570,Start,"641,900"
2171,Solomon Islands,David Pacha,693211421,Stub,"641,900"
2172,Solomon Islands,John Plant Hoka,706897658,Stub,"641,900"
2173,Solomon Islands,Nathaniel Waena,706969862,Start,"641,900"
2174,Solomon Islands,David Sitai,709361172,Stub,"641,900"
2175,Solomon Islands,John Lapli,712081684,Stub,"641,900"
2176,Solomon Islands,William Haomae,713269176,Start,"641,900"
2177,Solomon Islands,Leslie Boseto,715445577,Stub,"641,900"
2178,Solomon Islands,Peter Boyers,715445595,Stub,"641,900"
2179,Solomon Islands,Seth Gukuna,715445640,Stub,"641,900"
2180,Solomon Islands,Francis Zama,715445656,Stub,"641,900"
2181,Solomon Islands,Edward Huni'ehu,715445694,Start,"641,900"
2182,Solomon Islands,Sam Iduri,715445709,Start,"641,900"
2183,Solomon Islands,Toswel Kaua,715445736,Start,"641,900"
2184,Solomon Islands,Matthew Wale,715445793,Stub,"641,900"
2185,Solomon Islands,Clement Kengava,715445819,Stub,"641,900"
2186,Solomon Islands,Johnson Koli,715445844,Stub,"641,900"
2187,Solomon Islands,Nollen Cornelius Leni,715445880,Stub,"641,900"
2188,Solomon Islands,Japhet Waipora,715445901,Stub,"641,900"
2189,Solomon Islands,Varian Lonamei,715445967,Stub,"641,900"
2190,Solomon Islands,Patrick Vahoe,715445987,Stub,"641,900"
2191,Solomon Islands,Siriako Usa,715446090,Stub,"641,900"
2192,Solomon Islands,Nelson Ne'e,715446112,Start,"641,900"
2193,Solomon Islands,Trevor Olavae,715446138,Stub,"641,900"
2194,Solomon Islands,Selwyn Riumana,715446215,Stub,"641,900"
2195,Solomon Islands,Augustine Taneko,715446360,Stub,"641,900"
2196,Solomon Islands,Peter Tom (politician),715446443,Stub,"641,900"
2197,Solomon Islands,Samuel Manetoali,715875991,Start,"641,900"
2198,Solomon Islands,Namson Tran,719634641,Start,"641,900"
2199,Solomon Islands,Isaac Inoke Tosika,720572248,Stub,"641,900"
2200,Solomon Islands,Moses Pitakaka,720910016,Stub,"641,900"
2201,Solomon Islands,Paul Tovua,721808731,Start,"641,900"
2202,Solomon Islands,Stanley Festus Sofu,722893652,Start,"641,900"
2203,Solomon Islands,Charles Dausabea,722943338,Start,"641,900"
2204,Solomon Islands,Johnley Hatimoana,724331373,Start,"641,900"
2205,Solomon Islands,Silas Tausinga,724336822,Start,"641,900"
2206,Solomon Islands,Bernard Ghiro,726024500,Stub,"641,900"
2207,Solomon Islands,Moses Garu,732297126,Start,"641,900"
2208,Solomon Islands,Patteson Oti,746343377,Start,"641,900"
2209,Solomon Islands,Alfred Ghiro,748136341,Start,"641,900"
2210,Solomon Islands,Hypolite Taremae,748996208,Start,"641,900"
2211,Solomon Islands,Rick Houenipwela,749374672,Start,"641,900"
2212,Solomon Islands,Augustine Geve,749972445,Start,"641,900"
2213,Solomon Islands,Commins Mewa,753695928,Stub,"641,900"
2214,Solomon Islands,Andrew Nori,755233712,C,"641,900"
2215,Solomon Islands,Charles Sigoto,756607421,Stub,"641,900"
2216,Solomon Islands,Hilda Kari,757563166,Start,"641,900"
2217,Solomon Islands,Elijah Doro Muala,762635839,Stub,"641,900"
2218,Solomon Islands,Douglas Ete,762849437,Start,"641,900"
2219,Solomon Islands,Dickson Mua,763064603,Start,"641,900"
2220,Solomon Islands,Connelly Sadakabatu,769019136,Stub,"641,900"
2221,Solomon Islands,Jonathan Fiifii'i,770865609,Start,"641,900"
2222,Solomon Islands,Ezekiel Alebua,770996680,Stub,"641,900"
2223,Solomon Islands,Gordon Darcy Lilo,771742854,C,"641,900"
2224,Solomon Islands,Bodo Dettke,772051401,Start,"641,900"
2225,Solomon Islands,Milner Tozaka,773228980,Start,"641,900"
2226,Solomon Islands,Manasseh Sogavare,774085129,C,"641,900"
2227,Solomon Islands,Jackson Fiulaua,775787277,Start,"641,900"
2228,Solomon Islands,James Tora,776022893,Start,"641,900"
2229,Solomon Islands,Job Tausinga,776781115,Stub,"641,900"
2230,Solomon Islands,Danny Philip,776873907,C,"641,900"
2231,Solomon Islands,John Garo,777026492,Start,"641,900"
2232,Solomon Islands,John Moffat Fugui,777133950,Start,"641,900"
2233,Solomon Islands,Joseph Onika,777522902,Start,"641,900"
2234,Solomon Islands,Laurie Chan,780007331,Start,"641,900"
2235,Solomon Islands,Leader of the Independent Members,780092025,Start,"641,900"
2236,Solomon Islands,Lionel Alex,780671103,Stub,"641,900"
2237,Solomon Islands,Baddeley Devesi,782231377,Start,"641,900"
2238,Solomon Islands,Manasseh Maelanga,783177550,Stub,"641,900"
2239,Solomon Islands,Mark Kemakeza,783592279,Start,"641,900"
2240,Solomon Islands,Martin Magga,783737431,Start,"641,900"
2241,Solomon Islands,Martin Sopage,783743492,Start,"641,900"
2242,Solomon Islands,Francis Billy Hilly,784679794,C,"641,900"
2243,Solomon Islands,Allan Kemakeza,785191522,C,"641,900"
2244,Solomon Islands,Joses Tuhanuku,786403255,C,"641,900"
2245,Solomon Islands,Governor-General of the Solomon Islands,786522931,Start,"641,900"
2246,Solomon Islands,Steve Abana,787999507,C,"641,900"
2247,Solomon Islands,Peter Shannel Agovaka,788025049,Start,"641,900"
2248,Solomon Islands,Snyder Rini,788246628,Start,"641,900"
2249,Solomon Islands,Frank Kabui,788316120,Start,"641,900"
2250,Solomon Islands,Steve Laore,792871680,Stub,"641,900"
2251,Solomon Islands,Solomon Mamaloni,793195658,Start,"641,900"
2252,Solomon Islands,Christopher Laore,794235764,Start,"641,900"
2253,Solomon Islands,Clay Forau Soalaoi,794633856,C,"641,900"
2254,Solomon Islands,Colin Beck,795321325,Stub,"641,900"
2255,Solomon Islands,Vika Lusibaea,795923047,C,"641,900"
2256,Solomon Islands,Bartholomew Ulufa'alu,796397903,C,"641,900"
2257,Solomon Islands,Braddley Tovosia,796598979,Start,"641,900"
2258,Solomon Islands,Jimmy Lusibaea,798023102,C,"641,900"
2259,Solomon Islands,Peter Kenilorea,798072807,Start,"641,900"
2260,Solomon Islands,Daniel Enele Kwanairara,798844987,Start,"641,900"
2261,Solomon Islands,David Tome,799240447,Start,"641,900"
2262,Solomon Islands,Julian Moti,801511218,C,"641,900"
2263,Solomon Islands,Eric Lawson (politician),801876336,Start,"641,900"
2264,Solomon Islands,Derek Sikua,802288234,Start,"641,900"
2265,Solomon Islands,Fred Fono,804147288,Start,"641,900"
2266,Solomon Islands,George Lepping,805213526,Stub,"641,900"
2267,Palestinian Territory,Information Minister of the Palestinian National Authority,393276188,Stub,"4,481,195"
2268,Palestinian Territory,Template:Palestine-diplomat-stub,530242215,Stub,"4,481,195"
2269,Palestinian Territory,Finance Minister of the Palestinian National Authority,596181202,Start,"4,481,195"
2270,Palestinian Territory,Planning Minister of the Palestinian National Authority,633612729,Start,"4,481,195"
2271,Palestinian Territory,Template:Palestine-politician-stub,642657096,Stub,"4,481,195"
2272,Palestinian Territory,Template:Palestine-mayor-stub,642657247,Stub,"4,481,195"
2273,Palestinian Territory,Hossam Arafat (politician),680933208,Stub,"4,481,195"
2274,Palestinian Territory,Tawfik Tirawi,701106976,Start,"4,481,195"
2275,Palestinian Territory,Isam al-Qadi,706650943,Stub,"4,481,195"
2276,Palestinian Territory,Hussein al-Araj,707669406,Stub,"4,481,195"
2277,Palestinian Territory,Mohammad Barghouti,708269321,Stub,"4,481,195"
2278,Palestinian Territory,Ahmed Khalidi,708495719,Stub,"4,481,195"
2279,Palestinian Territory,Health Minister of the Palestinian National Authority,708817890,Stub,"4,481,195"
2280,Palestinian Territory,Qais Abd al-Karim,709529097,Stub,"4,481,195"
2281,Palestinian Territory,Mahmoud Aloul,709567584,Stub,"4,481,195"
2282,Palestinian Territory,Victor Batarseh,709994434,Stub,"4,481,195"
2283,Palestinian Territory,Hanna Nasser (academic),710133339,Start,"4,481,195"
2284,Palestinian Territory,Anastas Hanania,710390049,Start,"4,481,195"
2285,Palestinian Territory,Joudeh George Murqos,710676772,Stub,"4,481,195"
2286,Palestinian Territory,Ali al-Sartawi,710990363,Stub,"4,481,195"
2287,Palestinian Territory,Jamal Tirawi,712310215,Start,"4,481,195"
2288,Palestinian Territory,Samir Abu Eisheh,713203735,Stub,"4,481,195"
2289,Palestinian Territory,Sami Taha,713505054,Start,"4,481,195"
2290,Palestinian Territory,Ayyub Musallam,714176771,Stub,"4,481,195"
2291,Palestinian Territory,Hajj Essa Hamed,714181175,Start,"4,481,195"
2292,Palestinian Territory,Hasan Tahboub,714208891,Stub,"4,481,195"
2293,Palestinian Territory,Hanna Nasser,714586856,Stub,"4,481,195"
2294,Palestinian Territory,Ghazi Hanania,715125381,Stub,"4,481,195"
2295,Palestinian Territory,Amin Abd al-Hadi,716425885,Stub,"4,481,195"
2296,Palestinian Territory,Samir Hulileh,717174805,Start,"4,481,195"
2297,Palestinian Territory,Hatem Qafisha,717350346,Stub,"4,481,195"
2298,Palestinian Territory,Nayef Rajoub,717907429,Stub,"4,481,195"
2299,Palestinian Territory,Ghassan Shakaa,720225559,Stub,"4,481,195"
2300,Palestinian Territory,Salim Zanoun,720541817,Stub,"4,481,195"
2301,Palestinian Territory,Ahmad Bahar (Palestinian politician),725592476,Stub,"4,481,195"
2302,Palestinian Territory,Umm Nidal,729635985,C,"4,481,195"
2303,Palestinian Territory,Aref al-Dajani,730565205,Start,"4,481,195"
2304,Palestinian Territory,Faed Mustafa,730612889,Stub,"4,481,195"
2305,Palestinian Territory,Interior Minister of the Palestinian National Authority,734366909,B,"4,481,195"
2306,Palestinian Territory,Samiha Khalil,737316891,Start,"4,481,195"
2307,Palestinian Territory,Imil Jarjoui,738485209,Stub,"4,481,195"
2308,Palestinian Territory,Abu Zakaria al-Jamal,740251014,Stub,"4,481,195"
2309,Palestinian Territory,Mustafa al-Khalidi,740562507,Stub,"4,481,195"
2310,Palestinian Territory,Samir Ghawshah,741240899,Start,"4,481,195"
2311,Palestinian Territory,Fuad Kokaly,742810698,Stub,"4,481,195"
2312,Palestinian Territory,Janet Mikhail,742930612,Stub,"4,481,195"
2313,Palestinian Territory,Hind Khoury,744229617,Stub,"4,481,195"
2314,Palestinian Territory,Saloum Cohen,744680083,Stub,"4,481,195"
2315,Palestinian Territory,Ahmed Majdalani,745445418,Start,"4,481,195"
2316,Palestinian Territory,Faidi al-Alami,746561126,Stub,"4,481,195"
2317,Palestinian Territory,Arafat scarf,752269980,Stub,"4,481,195"
2318,Palestinian Territory,Zuhir al-Qaisi,754951299,C,"4,481,195"
2319,Palestinian Territory,Mohammed Shabir,754960024,Start,"4,481,195"
2320,Palestinian Territory,Said Seyam,755358806,C,"4,481,195"
2321,Palestinian Territory,Atef Adwan,756834998,Start,"4,481,195"
2322,Palestinian Territory,Moussa Arafat,756836183,Start,"4,481,195"
2323,Palestinian Territory,Khouloud Daibes,757565638,Start,"4,481,195"
2324,Palestinian Territory,Nahid al-Rayyis,759387598,Start,"4,481,195"
2325,Palestinian Territory,Rawhi Fattouh,760357919,Start,"4,481,195"
2326,Palestinian Territory,Wasfi Kabha,760375386,Stub,"4,481,195"
2327,Palestinian Territory,Omar Hammayil,760380012,Stub,"4,481,195"
2328,Palestinian Territory,Mohammed Milhim,760380700,Stub,"4,481,195"
2329,Palestinian Territory,Faisal Husseini,765742925,Start,"4,481,195"
2330,Palestinian Territory,Haidar Abdel-Shafi,766784372,Start,"4,481,195"
2331,Palestinian Territory,Nasser al-Shaer,766840809,Start,"4,481,195"
2332,Palestinian Territory,Omar Abd al-Razaq,766847361,Stub,"4,481,195"
2333,Palestinian Territory,Adnan al-Husayni,767482479,Stub,"4,481,195"
2334,Palestinian Territory,Ziad Abu Amr,767881055,Start,"4,481,195"
2335,Palestinian Territory,Ziad Abuzayyad,768374386,Start,"4,481,195"
2336,Palestinian Territory,Azzam al-Ahmad,769135700,Stub,"4,481,195"
2337,Palestinian Territory,Leila Shahid,769328020,Start,"4,481,195"
2338,Palestinian Territory,Sharm El Sheikh Memorandum,771217707,Start,"4,481,195"
2339,Palestinian Territory,Hussein al-Husayni,773002344,Start,"4,481,195"
2340,Palestinian Territory,Riyad al-Maliki,773227993,Start,"4,481,195"
2341,Palestinian Territory,Yasser Abed Rabbo,774821388,C,"4,481,195"
2342,Palestinian Territory,Isra al-Modallal,775535912,Start,"4,481,195"
2343,Palestinian Territory,Jamal Abu Samhadana,775898615,C,"4,481,195"
2344,Palestinian Territory,Sufian Abu Zaida,776289919,Start,"4,481,195"
2345,Palestinian Territory,Taysir Khalid,776386870,Stub,"4,481,195"
2346,Palestinian Territory,Ibrahim Nassar,776831011,Start,"4,481,195"
2347,Palestinian Territory,Anwar Khatib,777026878,Start,"4,481,195"
2348,Palestinian Territory,Jamil Majdalawi,779034357,Stub,"4,481,195"
2349,Palestinian Territory,Foreign Affairs Minister of the Palestinian National Authority,779105366,Start,"4,481,195"
2350,Palestinian Territory,Rabiha Diab,779367907,Stub,"4,481,195"
2351,Palestinian Territory,Ahmed Hilmi Pasha,782105397,C,"4,481,195"
2352,Palestinian Territory,Majida Al-Masri,783041670,Stub,"4,481,195"
2353,Palestinian Territory,Emil Ghuri,784373796,Stub,"4,481,195"
2354,Palestinian Territory,Ali Jarbawi,784662302,Start,"4,481,195"
2355,Palestinian Territory,Jamal al-Jamal,784977752,Start,"4,481,195"
2356,Palestinian Territory,Jamal al-Husayni,785938135,GA,"4,481,195"
2357,Palestinian Territory,Musa al-Husayni,785938199,GA,"4,481,195"
2358,Palestinian Territory,Salim al-Husayni,785938222,Stub,"4,481,195"
2359,Palestinian Territory,Mustafa Barghouti,787198183,B,"4,481,195"
2360,Palestinian Territory,Template:Presidents of the Palestinian Authority,787278128,Stub,"4,481,195"
2361,Palestinian Territory,Abdel Hafiz Nofal,787385830,Start,"4,481,195"
2362,Palestinian Territory,Zaki al-Ghul,787447130,Stub,"4,481,195"
2363,Palestinian Territory,Oslo I Accord,787453135,C,"4,481,195"
2364,Palestinian Territory,Adly Yaish,787691185,Stub,"4,481,195"
2365,Palestinian Territory,Intissar al-Wazir,788004334,Start,"4,481,195"
2366,Palestinian Territory,Muhammad Abu Tir,788019130,C,"4,481,195"
2367,Palestinian Territory,"Palestinian general election, 1996",788023506,C,"4,481,195"
2368,Palestinian Territory,Protocol Concerning the Redeployment in Hebron,788026998,C,"4,481,195"
2369,Palestinian Territory,Yousef al-Khalidi,788159128,Stub,"4,481,195"
2370,Palestinian Territory,List of mayors of Nablus,788189214,Stub,"4,481,195"
2371,Palestinian Territory,Khalil al-Hayya,788437086,Stub,"4,481,195"
2372,Palestinian Territory,President of the Palestinian National Authority,788509815,B,"4,481,195"
2373,Palestinian Territory,Fathi Ahmad Hammad,788591724,Stub,"4,481,195"
2374,Palestinian Territory,Abdullah Rimawi,788953220,GA,"4,481,195"
2375,Palestinian Territory,Yahya Hammuda,788988278,Stub,"4,481,195"
2376,Palestinian Territory,Hani al-Hassan,789228790,Start,"4,481,195"
2377,Palestinian Territory,Bashir Barghouti,790695172,Start,"4,481,195"
2378,Palestinian Territory,Bassam as-Salhi,790721748,Stub,"4,481,195"
2379,Palestinian Territory,Khalida Jarrar,791881528,GA,"4,481,195"
2380,Palestinian Territory,Kamel al-Budeiri,792611747,Start,"4,481,195"
2381,Palestinian Territory,Zuheir Mohsen,792615206,C,"4,481,195"
2382,Palestinian Territory,Abdel-Razak al-Yehiyeh,793718428,Start,"4,481,195"
2383,Palestinian Territory,Abu Ali Mustafa,794170874,Start,"4,481,195"
2384,Palestinian Territory,Salah Khalaf,794482018,C,"4,481,195"
2385,Palestinian Territory,Kamal Nasser,795004000,Start,"4,481,195"
2386,Palestinian Territory,Current members of Palestinian Legislative Council,795648388,Start,"4,481,195"
2387,Palestinian Territory,Fathi Hamad,796124047,Start,"4,481,195"
2388,Palestinian Territory,Musa Alami,796697881,C,"4,481,195"
2389,Palestinian Territory,Palestinian Declaration of Independence,796911861,C,"4,481,195"
2390,Palestinian Territory,Ahmad Kurd,796924085,Stub,"4,481,195"
2391,Palestinian Territory,Amin al-Majaj,796961464,Start,"4,481,195"
2392,Palestinian Territory,Aziz Duwaik,797021613,C,"4,481,195"
2393,Palestinian Territory,Ahmed Yassin,797122322,GA,"4,481,195"
2394,Palestinian Territory,Hanan Ashrawi,797806716,C,"4,481,195"
2395,Palestinian Territory,Cause of Yasser Arafat's death,798100387,B,"4,481,195"
2396,Palestinian Territory,Kassim Al-Rimawi,798262559,Start,"4,481,195"
2397,Palestinian Territory,Ibrahim Abu-Lughod,798282902,C,"4,481,195"
2398,Palestinian Territory,Islah Jad,798331360,Start,"4,481,195"
2399,Palestinian Territory,Issam Sartawi,798732432,C,"4,481,195"
2400,Palestinian Territory,Marwan Barghouti,798913975,GA,"4,481,195"
2401,Palestinian Territory,Mohammad Shtayyeh,799023109,C,"4,481,195"
2402,Palestinian Territory,Mohammed Dahlan,799023535,C,"4,481,195"
2403,Palestinian Territory,Nabil Shaath,799072017,Start,"4,481,195"
2404,Palestinian Territory,Nabeel Kassis,799209138,Start,"4,481,195"
2405,Palestinian Territory,Mahmoud al-Mabhouh,799802471,GA,"4,481,195"
2406,Palestinian Territory,Qadura Fares,799858795,Stub,"4,481,195"
2407,Palestinian Territory,Leila Khaled,800067783,C,"4,481,195"
2408,Palestinian Territory,Muhammad Nimr al-Hawari,800264686,C,"4,481,195"
2409,Palestinian Territory,Wadie Haddad,800268417,Start,"4,481,195"
2410,Palestinian Territory,Munib al-Masri,800663648,Start,"4,481,195"
2411,Palestinian Territory,Suha Arafat,800718761,C,"4,481,195"
2412,Palestinian Territory,Taba Summit,800748567,C,"4,481,195"
2413,Palestinian Territory,Sari Nusseibeh,800949001,GA,"4,481,195"
2414,Palestinian Territory,Education Minister of the Palestinian National Authority,801102332,Start,"4,481,195"
2415,Palestinian Territory,Yaqub al-Ghusayn,801214518,Start,"4,481,195"
2416,Palestinian Territory,Khaled Mashal,801299475,B,"4,481,195"
2417,Palestinian Territory,Ziad Abu Ein,801335922,C,"4,481,195"
2418,Palestinian Territory,Zuhdi Labib Terzi,801507800,Start,"4,481,195"
2419,Palestinian Territory,Raghib al-Nashashibi,801867039,Start,"4,481,195"
2420,Palestinian Territory,Jamila Abdallah Taha al-Shanti,802082257,Stub,"4,481,195"
2421,Palestinian Territory,Jibril Rajoub,802302873,C,"4,481,195"
2422,Palestinian Territory,Abdelrahman al-Dajani,802436402,Stub,"4,481,195"
2423,Palestinian Territory,Ahmad Agha Duzdar,802436510,Stub,"4,481,195"
2424,Palestinian Territory,Musa al-Alami (mayor of Jerusalem),802436655,Stub,"4,481,195"
2425,Palestinian Territory,Hussam ad-Din Jarallah,802438226,Start,"4,481,195"
2426,Palestinian Territory,As'ad Shukeiri,802444446,Stub,"4,481,195"
2427,Palestinian Territory,Eyad al-Sarraj,802495061,Start,"4,481,195"
2428,Palestinian Territory,Abdel Aziz al-Rantisi,802598153,C,"4,481,195"
2429,Palestinian Territory,Fatima Bernawi,802835604,Start,"4,481,195"
2430,Palestinian Territory,Ahmad Sa'adat,802968215,C,"4,481,195"
2431,Palestinian Territory,Salah Shehade,803242304,C,"4,481,195"
2432,Palestinian Territory,Mahmoud Abbas,803433440,GA,"4,481,195"
2433,Palestinian Territory,Yasser Arafat,804075706,FA,"4,481,195"
2434,Palestinian Territory,Ahmad Shukeiri,804132518,Start,"4,481,195"
2435,Palestinian Territory,10 agorot controversy,804292510,Start,"4,481,195"
2436,Palestinian Territory,2000 Camp David Summit,804914588,B,"4,481,195"
2437,Palestinian Territory,Amin al-Husseini,804940228,B,"4,481,195"
2438,Palestinian Territory,Adel Zawati,804957442,Start,"4,481,195"
2439,Palestinian Territory,Omar Barghouti,805306238,C,"4,481,195"
2440,Palestinian Territory,Arab Money,805321868,C,"4,481,195"
2441,Palestinian Territory,Ghassan Khatib,805441005,Start,"4,481,195"
2442,Palestinian Territory,Ahmad Toukan,805811873,Start,"4,481,195"
2443,Palestinian Territory,Khalil al-Wazir,806359448,B,"4,481,195"
2444,Palestinian Territory,Ismail Haniyeh,806939531,C,"4,481,195"
2445,Palestinian Territory,Nizar Rayan,807364845,GA,"4,481,195"
2446,Palestinian Territory,Haifa al-Agha,807439836,Stub,"4,481,195"
2447,Palestinian Territory,Mahmoud al-Zahar,807444564,C,"4,481,195"
2448,Palestinian Territory,Hakam Balawi,807459429,Start,"4,481,195"
2449,Palestinian Territory,Yunis Al Astal,807462818,Start,"4,481,195"
2450,Somalia,Template:Somalia-politician-stub,393298432,Stub,"11,123,000"
2451,Somalia,Template:Somalia-mayor-stub,444767261,Stub,"11,123,000"
2452,Somalia,Template:Presidents of Somaliland,612095066,Stub,"11,123,000"
2453,Somalia,Template:Presidents of Puntland,618829831,Stub,"11,123,000"
2454,Somalia,Abdulahi Ahmed Afrah,671338098,Stub,"11,123,000"
2455,Somalia,Mohamed Mohamud Hayd,679509452,Start,"11,123,000"
2456,Somalia,Mohamed Hashi,705925026,Stub,"11,123,000"
2457,Somalia,Yusuf Haji Nur,706995657,Stub,"11,123,000"
2458,Somalia,Ismail Mahmud Hurre,708807567,Stub,"11,123,000"
2459,Somalia,Ali Shido Abdi,710051548,Stub,"11,123,000"
2460,Somalia,Salad Ali Jelle,710137615,Stub,"11,123,000"
2461,Somalia,Muhammad Ibrahim Habsade,710359584,Start,"11,123,000"
2462,Somalia,Mire Hagi Farah Mohamed,711157138,Stub,"11,123,000"
2463,Somalia,Ibrahim Hassan Addou,711216130,Stub,"11,123,000"
2464,Somalia,Adde Gabow,711906482,Stub,"11,123,000"
2465,Somalia,Hassan Haji Mohamoud,712183869,Stub,"11,123,000"
2466,Somalia,Jibrell Ali Salad,712352250,Start,"11,123,000"
2467,Somalia,Mohamed Sheikh Osman,712880484,Stub,"11,123,000"
2468,Somalia,Abdi Mohamed Ulusso,714979175,Stub,"11,123,000"
2469,Somalia,Hussein Hagi Bood,714979437,Stub,"11,123,000"
